序號,統一立案編號,類別,名稱,營業地址,保單到期日,Longitude,Latitude
238,93679624,公司,老井信義餐飲股份有限公司,臺北市信義區松仁路101號地下一樓,115/06/08,121.568693,25.035962
239,13103036,公司,勞瑞斯股份有限公司,臺北市信義區松仁路28號6、8樓,115/06/08,121.568124,25.039511
240,27981688,公司,吉比鮮釀股份有限公司,臺北市松山區敦化北路102號1樓,115/06/09,121.548441,25.053343
241,27981688,公司,吉比鮮釀股份有限公司,臺北市信義區松壽路11號2樓,115/06/09,121.56728,25.036072
242,93522102,公司,尚碩生活科技股份有限公司,臺北市信義區信義路五段5號2樓、3樓,115/06/09,121.56234,25.033152
243,27981688,公司,吉比鮮釀股份有限公司,臺北市中山區南京西路15號8樓,115/06/09,121.520942,25.052744
244,42994917,公司,鎰姿漾股份有限公司,臺北市中山區南京東路一段92號1樓之1,115/06/10,121.526011,25.051912
245,90615014,公司,香港瑞嵐控股有限公司,臺北市信義區松壽路9號6樓,115/06/10,121.566661,25.036082
246,90243627,公司,水粵香股份有限公司,臺北市大安區和平東路一段129之1號B1,115/06/10,121.529658,25.026717
247,93367811,公司,瑋恩美饌餐飲有限公司,臺北市松山區南京東路5段15號1樓,115/06/10,121.557784,25.051745
248,83588006,公司,祥興園股份有限公司,臺北市松山區南京東路四段50號2樓,115/06/11,121.553462,25.051447
249,52929520,公司,台灣壽司郎股份有限公司,臺北市中正區館前路8號2樓,115/06/11,121.514895,25.045814
250,54340625,公司,黃金城餐飲有限公司,臺北市大安區光復南路574號1樓,115/06/11,121.557327,25.034006
251,24929871,公司,西臺有限公司,臺北市中山區南京東路2段60號1樓、2樓,115/06/12,121.529921,25.05187
252,97090739,公司,豪光回田實業有限公司,臺北市士林區中正路357號1樓,115/06/13,121.522189,25.094315
253,83244853,公司,專茁股份有限公司,臺北市大安區大安路1段51巷2號2樓及4號2樓,115/06/14,121.54631,25.04303
254,42842004,公司,法西亞股份有限公司,臺北市萬華區昆明街92之1號3樓,115/06/14,121.505292,25.044968
255,54326341,公司,馨香堂咖啡有限公司,臺北市中正區館前路36號7樓,115/06/14,121.514906,25.044564
256,28859355,公司,明星咖啡食品有限公司,臺北市中正區武昌街1段5號2、3樓及7號2、3樓,115/06/14,121.512782,25.044143
257,80301648,公司,愛德利亞台灣股份有限公司,臺北市大安區忠孝東路四段142號及2樓之3、2樓之4,115/06/15,121.549373,25.041298
258,83142119,公司,允澤餐飲有限公司,臺北市士林區中山北路7段14巷6號,115/06/15,121.531499,25.11867
259,70467514,公司,淺見食品股份有限公司,臺北市中山區中山北路1段105巷20號,115/06/15,121.524567,25.050377
260,60741524,公司,雅粹股份有限公司,臺北市中山區復興北路290號1樓,115/06/15,121.543907,25.059232
261,82885561,公司,御饍有限公司 ,臺北市萬華區青年路32之1號,115/06/15,121.504679,25.025682
262,42680303,公司,馡曄國際股份有限公司,臺北市內湖區洲子街108號1樓,115/06/15,121.569827,25.080378
263,28671839,公司,冠好股份有限公司,臺北市大安區復興南路1段222號B1~1樓,115/06/16,121.543488,25.039237
264,25144031,公司,納美行有限公司,臺北市士林區仰德大道三段250巷11弄51號,115/06/16,121.549796,25.131391
265,24931291,公司,十厚餐飲股份有限公司,臺北市中正區和平西路1段80號,115/06/16,121.518848,25.026349
266,12856563,公司,共同存在國際餐飲股份有限公司,臺北市大安區忠孝東路3段300號10樓,115/06/16,121.543057,25.041212
267,82813390,公司,懿咖啡有限公司,臺北市信義區基隆路2段200號B1,115/06/16,121.553026,25.024539
268,90274281,公司,金滿旺餐飲股份有限公司,臺北市中山區松江路185號2樓、2樓之1,115/06/17,121.533317,25.05647
269,12973725,公司,國裕生活股份有限公司,臺北市內湖區舊宗路一段319號,115/06/18,121.57628,25.064512
270,42826031,公司,唯椿企業股份有限公司,臺北市信義區松壽路11號2樓,115/06/18,121.56728,25.036072
271,96822449,公司,美而快餐飲股份有限公司,臺北市中山區中山北路2段32之1號,115/06/18,121.522454,25.054224
272,89124525,公司,傳賢國際股份有限公司,臺北市松山區八德路4段658號,115/06/18,121.575689,25.049849
273,83294543,公司,十二弄文化有限公司,臺北市信義區信義路5段95號1樓,115/06/18,121.572013,25.033161
274,52480613,公司,十得餐飲有限公司,臺北市中山區中山北路二段185號2樓,115/06/20,121.522597,25.063855
275,90189118,公司,檤三工股份有限公司,臺北市萬華區漢中街195號,115/06/20,121.50666,25.041001
276,93620624,公司,欣來有限公司,臺北市萬華區成都路81號4樓,115/06/20,121.505272,25.043016
277,50901336,公司,立占國際股份有限公司,臺北市信義區忠孝東路5段159號1樓,115/06/20,121.568528,25.041207
278,55742610,公司,艾爾蘭有限公司,臺北市文山區新光路二段30號,115/06/21,121.581228,24.998739
279,90323071,公司,豊漁股份有限公司,臺北市信義區松壽路9號6樓,115/06/21,121.566661,25.036082
280,55742610,公司,艾爾蘭有限公司,臺北市信義區松壽路18號,115/06/22,121.566666,25.035672
281,90060675,公司,香港商呷哺呷哺餐飲管理香港控股有限公司,臺北市信義區忠孝東路4段505號1樓,115/06/22,121.558306,25.042728
282,28843946,公司,逸寬股份有限公司,臺北市信義區松仁路90號B1.B2.1F.3~12F,115/06/23,121.568025,25.035063
283,24942712,公司,百兆股份有限公司,臺北市信義區松仁路90號1樓,115/06/23,121.568025,25.035063
284,90867664,公司,鳴田企業有限公司,臺北市大同區重慶北路二段197號,115/06/23,121.513709,25.060452
285,90537186,公司,重本書店有限公司,臺北市中山區南京東路二段138巷9號,115/06/23,121.53386,25.051328
286,52929520,公司,台灣壽司郎股份有限公司,臺北市中山區林森北路247號B1,115/06/23,121.52556,25.054131
287,54173035,公司,福德滿股份有限公司,臺北市中山區南京東路一段132巷14號及地下1樓,115/06/24,121.526974,25.05112
288,29048720,公司,元青葉餐飲有限公司,臺北市中山區中山北路1段105巷10號1、2樓,115/06/24,121.523493,25.050637
289,24986112,公司,永心鳳茶有限公司,臺北市信義區忠孝東路5段68號3樓,115/06/24,121.566694,25.040648
290,25124730,公司,榮蓉餐廳有限公司,臺北市大安區信義路四段25號2樓,115/06/25,121.544663,25.033549
291,94236562,公司,睿欣餐飲股份有限公司,臺北市信義區忠孝東路4段515號(保單是舊的門牌345號),115/06/25,121.55953,25.042314
292,45027665,公司,黃金餐飲企業有限公司,臺北市中山區中山北路2段183巷2之4號,115/06/25,121.523032,25.063721
293,90017235,公司,樂焙咖啡有限公司,臺北市大安區光復南路302號,115/06/25,121.557446,25.038978
294,12463693,公司,龍都餐廳股份有限公司,臺北市中山區中山北路一段105巷18號地下室，18之1號、1樓、夾層、2樓、地下室及20號2樓之3及2樓之4及18之1號3樓,115/06/27,121.524456,25.050402
295,54669129,公司,亞洲藏壽司股份有限公司,臺北市中正區館前路12號5樓,115/06/27,121.514897,25.045615
296,42724858,公司,茄子餐飲事業股份有限公司,臺北市南港區忠孝東路7段369號9樓,115/06/27,121.607208,25.052669
297,53112784,公司,百八魚場餐飲股份有限公司,臺北市中正區南昌路2段216號1樓,115/06/27,121.524412,25.023937
298,28203147,公司,薺元食品有限公司,臺北市松山區南京東路4段19號(含地下室),115/06/27,121.550292,25.051931
299,11090479,公司,天廚菜館有限公司,臺北市中山區南京西路1號3、4樓,115/06/28,121.522085,25.052471
300,12951519,公司,金隆盛家具有限公司,臺北市信義區東興路51號1樓,115/06/28,121.566399,25.04765
301,54589961,公司,裕霖餐飲股份有限公司,臺北市士林區忠誠路2段55號12F,115/06/28,121.531437,25.11181
302,12532523,公司,雅苑粵菜海鮮樓股份有限公司,臺北市大安區光復南路202號2樓、2樓之1~之5,115/06/29,121.5573,25.041848
303,82828400,公司,諾馬德國際事業有限公司,臺北市信義區仁愛路四段520號之5號,115/06/29,121.561829,25.037261
304,83602942,公司,馥郁實業有限公司,臺北市中正區衡陽路46號及48號,115/06/29,121.512276,25.042189
305,90266732,公司,毛毛月股份有限公司,臺北市信義區仁愛路4段462號,115/06/29,121.55961,25.037306
306,70840479,公司,主富服裝股份有限公司,臺北市萬華區西園路一段200號1、2樓,115/06/30,121.499208,25.035923
307,70840479,公司,主富服裝股份有限公司,臺北市萬華區中華路一段90號1樓、B1、90之1至90之74號1樓,115/06/30,121.508598,25.044699
308,70840479,公司,主富服裝股份有限公司,臺北市信義區松壽路18號1樓、地下1樓及松壽路20號地下1樓,115/06/30,121.566666,25.035672
309,16447098,公司,美麗華城巿發展股份有限公司,臺北市中山區敬業三路20號、22號全棟含停車場及地下室,115/06/30,121.556698,25.083375
310,70840479,公司,主富服裝股份有限公司,臺北市中正區館前路20號B1~3樓及7樓,115/06/30,121.514903,25.045269
311,27325109,公司,日勝生加賀屋國際溫泉飯店股份有限公司,臺北市北投區光明路236號,115/06/30,121.506962,25.135999
312,28710621,公司,京站實業股份有限公司,臺北市大同區承德路1段1號4樓至B3、1號B4~B5停車場及出入口、華陰街32號B2~B3停車場及出入口及所屬公共區域,115/06/30,121.516784,25.04909
313,18559415,公司,天仁茶業股份有限公司,臺北市中山區復興北路152號,115/06/30,121.543841,25.052938
314,18559415,公司,天仁茶業股份有限公司,臺北市中正區衡陽路62號及64號1至3樓,115/06/30,121.511784,25.042179
315,18559415,公司,天仁茶業股份有限公司,臺北市內湖區瑞光路409號及411號,115/06/30,121.571371,25.078296
316,80516562,公司,震怡股份有限公司,臺北市信義區松仁路28號全棟,115/06/30,121.568124,25.039511
317,04410532,公司,聯邦育樂事業股份有限公司,臺北市中山區松江路223號；235巷16號,115/06/30,121.534525,25.061025
318,12411160,公司,和德昌股份有限公司,臺北市文山區木新路三段174號、176號1樓,115/06/30,121.560661,24.981852
319,12411160,公司,和德昌股份有限公司,臺北市文山區興隆路三段54號,115/06/30,121.555891,25.00014
320,12411160,公司,和德昌股份有限公司,臺北市文山區興隆路三段54號,115/06/30,121.555891,25.00014
321,12411160,公司,和德昌股份有限公司,臺北市北投區承德路七段262號1樓,115/06/30,121.505776,25.116084
322,12411160,公司,和德昌股份有限公司,臺北市中山區北安路626號、628號1樓,115/06/30,121.549115,25.082718
323,12411160,公司,和德昌股份有限公司,臺北市內湖區內湖路一段741號1樓,115/06/30,121.578501,25.078945
324,12411160,公司,和德昌股份有限公司,臺北市文山區木柵路三段57號1~3樓,115/06/30,121.56648,24.988643
325,12411160,公司,和德昌股份有限公司,臺北市松山區南京東路五段162號,115/06/30,121.56308,25.051203
326,12411160,公司,和德昌股份有限公司,臺北市萬華區西園路二段240號、242號1樓,115/06/30,121.493617,25.026603
327,12411160,公司,和德昌股份有限公司,臺北市中正區濟南路二段64之3號、66號1樓,115/06/30,121.532341,25.040109
328,12411160,公司,和德昌股份有限公司,臺北市內湖區康寧路三段168號B1及170號,115/06/30,121.611825,25.069413
329,18559415,公司,天仁茶業股份有限公司,臺北市大安區忠孝東路四段107號1樓,115/06/30,121.548289,25.041747
330,18559415,公司,天仁茶業股份有限公司,臺北市中正區北平西路3號1、2樓,115/06/30,121.517058,25.047176
331,18559415,公司,天仁茶業股份有限公司,臺北市中正區市民大道一段299號1樓,115/06/30,121.518817,25.048196
332,18559415,公司,天仁茶業股份有限公司,臺北市大同區承德路一段1號B3,115/06/30,121.516784,25.04909
333,18559415,公司,天仁茶業股份有限公司,臺北市大安區信義路四段88號,115/06/30,121.547503,25.033026
334,18559415,公司,天仁茶業股份有限公司,臺北市中山區敬業三路123號,115/06/30,121.555539,25.081795
335,12411160,公司,和德昌股份有限公司,臺北市信義區忠孝東路四段73號之1.1樓,115/06/30,121.557901,25.041134
336,29736769,公司,新秀閣大飯店股份有限公司,臺北市北投區光明路238號,115/06/30,121.507223,25.136074
337,70840479,公司,主富服裝股份有限公司,臺北市大安區忠孝東路四段59號60號1~3樓,115/06/30,121.545806,25.041792
338,70840479,公司,主富服裝股份有限公司,臺北市中山區民權西路70號B1~2樓,115/06/30,121.51985,25.062657
339,70840479,公司,主富服裝股份有限公司,臺北市中山區松江路317號1~3樓,115/06/30,121.533416,25.062141
340,70840479,公司,主富服裝股份有限公司,臺北市中山區南京西路10號1~4樓,115/06/30,121.521541,25.052271
341,70840479,公司,主富服裝股份有限公司,臺北市中正區羅斯福路四段64號B1~3樓、5樓及64之1號1樓,115/06/30,121.534077,25.014692
342,70840479,公司,主富服裝股份有限公司,臺北市大安區信義路二段168號及170號B1~4樓,115/06/30,121.529345,25.033605
343,70840479,公司,主富服裝股份有限公司,臺北市內湖區康寧路三段72號B1之2,115/06/30,121.611273,25.070209
344,80690301,公司,興蓬萊有限公司,臺北市士林區忠誠路2段55號12樓,115/06/30,121.531437,25.11181
345,24763442,公司,好食國際文化股份有限公司,臺北市中正區重慶南路1段121號,115/06/30,121.513373,25.042224
346,24561585,公司,焙傳餐廳有限公司,臺北市北投區光明路218之3號1、2、3樓,115/06/30,121.504318,25.136239
347,97301707,公司,三商餐飲股份有限公司,臺北市士林區文林路430號1樓、2樓,115/06/30,121.524846,25.094562
348,97301707,公司,三商餐飲股份有限公司,臺北市文山區興隆路三段31號1樓、2樓,115/06/30,121.555238,25.000464
349,97301707,公司,三商餐飲股份有限公司,臺北市中正區南昌路一段151號1樓、B1,115/06/30,121.518694,25.029387
